Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,animal,location,object,eventno
25,1602317493669,10/10/2020 08:11:33,1602317493274,1,10/10/2020 09:11:33,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,38,6,2,stimuli,timelimit,timelimit_screen,5976.8829999999725,,,,,0,1,0,,,1,,1,encoding_trial,lion,umbrella,park,31
26,1602317494169,10/10/2020 08:11:34,1602317493773,1,10/10/2020 09:11:33,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,38,6,3,iti,fixation,timelimit_screen,499.5920000000042,,,,,0,1,0,,,1,,1,encoding_trial,lion,umbrella,park,31
27,1602317494716,10/10/2020 08:11:34,1602317494322,1,10/10/2020 09:11:34,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,16,7,1,fixation,fixation,fixation,549.3230000000331,,,,,0,1,0,,,,,1,encoding_trial,goat,camera,garden,11
28,1602317500681,10/10/2020 08:11:40,1602317500299,1,10/10/2020 09:11:40,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,16,7,2,stimuli,timelimit,timelimit_screen,5977.173999999999,,,,,0,1,0,,,1,,1,encoding_trial,goat,camera,garden,11
29,1602317501181,10/10/2020 08:11:41,1602317500799,1,10/10/2020 09:11:40,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,16,7,3,iti,fixation,timelimit_screen,499.3859999999986,,,,,0,1,0,,,1,,1,encoding_trial,goat,camera,garden,11
30,1602317501727,10/10/2020 08:11:41,1602317501348,1,10/10/2020 09:11:41,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,12,8,1,fixation,fixation,fixation,549.3960000000079,,,,,0,1,0,,,,,1,encoding_trial,zebra,ice cream,waterfall,8
31,1602317507707,10/10/2020 08:11:47,1602317507325,1,10/10/2020 09:11:47,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,12,8,2,stimuli,timelimit,timelimit_screen,5977.160999999964,,,,,0,1,0,,,1,,1,encoding_trial,zebra,ice cream,waterfall,8
32,1602317508207,10/10/2020 08:11:48,1602317507824,1,10/10/2020 09:11:47,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,12,8,3,iti,fixation,timelimit_screen,499.4459999999963,,,,,0,1,0,,,1,,1,encoding_trial,zebra,ice cream,waterfall,8
33,1602317508754,10/10/2020 08:11:48,1602317508374,1,10/10/2020 09:11:48,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,63,9,1,fixation,fixation,fixation,549.4560000000056,,,,,0,1,0,,,,,1,encoding_trial,beaver,hammer,pharmacy,54
34,1602317514737,10/10/2020 08:11:54,1602317514352,1,10/10/2020 09:11:54,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,63,9,2,stimuli,timelimit,timelimit_screen,5977.150000000023,,,,,0,1,0,,,1,,1,encoding_trial,beaver,hammer,pharmacy,54
35,1602317515253,10/10/2020 08:11:55,1602317514851,1,10/10/2020 09:11:54,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,63,9,3,iti,fixation,timelimit_screen,499.2380000000121,,,,,0,1,0,,,1,,1,encoding_trial,beaver,hammer,pharmacy,54
36,1602317515785,10/10/2020 08:11:55,1602317515400,1,10/10/2020 09:11:55,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,50,10,1,fixation,fixation,fixation,549.4859999999753,,,,,0,1,0,,,,,1,encoding_trial,rabbit,balloon,swimming pool,42
37,1602317521760,10/10/2020 08:12:01,1602317521377,1,10/10/2020 09:12:01,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,50,10,2,stimuli,timelimit,timelimit_screen,5976.926000000036,,,,,0,1,0,,,1,,1,encoding_trial,rabbit,balloon,swimming pool,42
38,1602317522260,10/10/2020 08:12:02,1602317521877,1,10/10/2020 09:12:01,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,50,10,3,iti,fixation,timelimit_screen,499.8640000000014,,,,,0,1,0,,,1,,1,encoding_trial,rabbit,balloon,swimming pool,42
39,1602317524032,10/10/2020 08:12:04,1602317523640,1,10/10/2020 09:12:03,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,13,1,1,attention,Zone3,response_keyboard_single,1702.2100000176579,,,1,1,1,0,0,,,,,,attention_check,,,,
40,1602317524516,10/10/2020 08:12:04,1602317524125,1,10/10/2020 09:12:04,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,13,1,2,iti,fixation,timelimit_screen,499.63000000000466,,,,,0,1,0,,,1,,,attention_check,,,,
41,1602317525080,10/10/2020 08:12:05,1602317524673,1,10/10/2020 09:12:04,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,45,11,1,fixation,fixation,fixation,549.390000000014,,,,,0,1,0,,,,,1,encoding_trial,horse,phone,kitchen,37
42,1602317531038,10/10/2020 08:12:11,1602317530651,1,10/10/2020 09:12:10,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,45,11,2,stimuli,timelimit,timelimit_screen,5976.88400000002,,,,,0,1,0,,,1,,1,encoding_trial,horse,phone,kitchen,37
43,1602317531539,10/10/2020 08:12:11,1602317531150,1,10/10/2020 09:12:11,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,45,11,3,iti,fixation,timelimit_screen,499.679999999993,,,,,0,1,0,,,1,,1,encoding_trial,horse,phone,kitchen,37
44,1602317532086,10/10/2020 08:12:12,1602317531698,1,10/10/2020 09:12:11,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,48,12,1,fixation,fixation,fixation,549.3319999999949,,,,,0,1,0,,,,,1,encoding_trial,elephant,shoe,cinema,40
45,1602317538058,10/10/2020 08:12:18,1602317537676,1,10/10/2020 09:12:17,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,48,12,2,stimuli,timelimit,timelimit_screen,5976.989999999991,,,,,0,1,0,,,1,,1,encoding_trial,elephant,shoe,cinema,40
46,1602317538574,10/10/2020 08:12:18,1602317538176,1,10/10/2020 09:12:18,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,48,12,3,iti,fixation,timelimit_screen,499.60999999998603,,,,,0,1,0,,,1,,1,encoding_trial,elephant,shoe,cinema,40
47,1602317539105,10/10/2020 08:12:19,1602317538725,1,10/10/2020 09:12:18,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,43,13,1,fixation,fixation,fixation,549.3620000000228,,,,,0,1,0,,,,,1,encoding_trial,frog,banana,city,36
48,1602317545094,10/10/2020 08:12:25,1602317544702,1,10/10/2020 09:12:24,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,43,13,2,stimuli,timelimit,timelimit_screen,5977.046999999962,,,,,0,1,0,,,1,,1,encoding_trial,frog,banana,city,36
49,1602317545578,10/10/2020 08:12:25,1602317545201,1,10/10/2020 09:12:25,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,43,13,3,iti,fixation,timelimit_screen,499.3510000000242,,,,,0,1,0,,,1,,1,encoding_trial,frog,banana,city,36
50,1602317546140,10/10/2020 08:12:26,1602317545750,1,10/10/2020 09:12:25,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,47,14,1,fixation,fixation,fixation,549.4239999999991,,,,,0,1,0,,,,,1,encoding_trial,squirrel,drum,supermarket,39
51,1602317552120,10/10/2020 08:12:32,1602317551728,1,10/10/2020 09:12:31,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,47,14,2,stimuli,timelimit,timelimit_screen,5977.055999999982,,,,,0,1,0,,,1,,1,encoding_trial,squirrel,drum,supermarket,39
52,1602317552620,10/10/2020 08:12:32,1602317552227,1,10/10/2020 09:12:32,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,47,14,3,iti,fixation,timelimit_screen,499.6620000000112,,,,,0,1,0,,,1,,1,encoding_trial,squirrel,drum,supermarket,39
53,1602317553167,10/10/2020 08:12:33,1602317552776,1,10/10/2020 09:12:32,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,33,15,1,fixation,fixation,fixation,549.4139999999898,,,,,0,1,0,,,,,1,encoding_trial,platypus,sock,bowling alley,27
54,1602317559146,10/10/2020 08:12:39,1602317558754,1,10/10/2020 09:12:38,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,33,15,2,stimuli,timelimit,timelimit_screen,5976.866000000038,,,,,0,1,0,,,1,,1,encoding_trial,platypus,sock,bowling alley,27
55,1602317559631,10/10/2020 08:12:39,1602317559253,1,10/10/2020 09:12:39,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,33,15,3,iti,fixation,timelimit_screen,499.59799999999814,,,,,0,1,0,,,1,,1,encoding_trial,platypus,sock,bowling alley,27
56,1602317560184,10/10/2020 08:12:40,1602317559802,1,10/10/2020 09:12:39,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,40,16,1,fixation,fixation,fixation,549.4649999999674,,,,,0,1,0,,,,,1,encoding_trial,fox,keys,hospital,33
57,1602317566159,10/10/2020 08:12:46,1602317565780,1,10/10/2020 09:12:45,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,40,16,2,stimuli,timelimit,timelimit_screen,5976.863000000012,,,,,0,1,0,,,1,,1,encoding_trial,fox,keys,hospital,33
58,1602317566676,10/10/2020 08:12:46,1602317566279,1,10/10/2020 09:12:46,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,40,16,3,iti,fixation,timelimit_screen,499.6030000000028,,,,,0,1,0,,,1,,1,encoding_trial,fox,keys,hospital,33
59,1602317567215,10/10/2020 08:12:47,1602317566828,1,10/10/2020 09:12:46,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,57,17,1,fixation,fixation,fixation,549.4259999999776,,,,,0,1,0,,,,,1,encoding_trial,duck,jacket,windmill,48
60,1602317573194,10/10/2020 08:12:53,1602317572806,1,10/10/2020 09:12:52,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,57,17,2,stimuli,timelimit,timelimit_screen,5977.084000000032,,,,,0,1,0,,,1,,1,encoding_trial,duck,jacket,windmill,48
61,1602317573686,10/10/2020 08:12:53,1602317573305,1,10/10/2020 09:12:53,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,57,17,3,iti,fixation,timelimit_screen,499.4439999999595,,,,,0,1,0,,,1,,1,encoding_trial,duck,jacket,windmill,48
62,1602317574240,10/10/2020 08:12:54,1602317573854,1,10/10/2020 09:12:53,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,61,18,1,fixation,fixation,fixation,549.4070000000065,,,,,0,1,0,,,,,1,encoding_trial,crab,calculator,museum,52
63,1602317580229,10/10/2020 08:13:00,1602317579832,1,10/10/2020 09:12:59,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,61,18,2,stimuli,timelimit,timelimit_screen,5977.0560000000405,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
64,1602317580715,10/10/2020 08:13:00,1602317580331,1,10/10/2020 09:13:00,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,61,18,3,iti,fixation,timelimit_screen,499.33699999999953,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
65,1602317581262,10/10/2020 08:13:01,1602317580880,1,10/10/2020 09:13:00,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,23,19,1,fixation,fixation,fixation,549.7820000000065,,,,,0,1,0,,,,,1,encoding_trial,wolf,trophy,university,18
66,1602317587241,10/10/2020 08:13:07,1602317586858,1,10/10/2020 09:13:06,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,23,19,2,stimuli,timelimit,timelimit_screen,5976.823999999964,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
67,1602317587741,10/10/2020 08:13:07,1602317587357,1,10/10/2020 09:13:07,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,23,19,3,iti,fixation,timelimit_screen,499.52700000000186,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
68,1602317588288,10/10/2020 08:13:08,1602317587906,1,10/10/2020 09:13:07,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,29,20,1,fixation,fixation,fixation,549.3319999999949,,,,,0,1,0,,,,,1,encoding_trial,dolphin,wallet,balcony,23
69,1602317594269,10/10/2020 08:13:14,1602317593884,1,10/10/2020 09:13:13,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,29,20,2,stimuli,timelimit,timelimit_screen,5976.944000000018,,,,,0,1,0,,,1,,1,encoding_trial,dolphin,wallet,balcony,23
70,1602317594769,10/10/2020 08:13:14,1602317594383,1,10/10/2020 09:13:14,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,29,20,3,iti,fixation,timelimit_screen,499.6489999999758,,,,,0,1,0,,,1,,1,encoding_trial,dolphin,wallet,balcony,23
71,1602317841109,10/10/2020 08:17:21,1602317840612,1,10/10/2020 09:17:20,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,24,1,1,Screen 1,advancementZone,continue_button,246195.50999999046,,,,,0,1,0,,,,,,break_screen,,,,
72,1602317841489,10/10/2020 08:17:21,1602317841107,1,10/10/2020 09:17:21,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,24,1,2,iti,fixation,timelimit_screen,499.67599999997765,,,,,0,1,0,,,1,,,break_screen,,,,
73,1602317842036,10/10/2020 08:17:22,1602317841656,1,10/10/2020 09:17:21,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,35,21,1,fixation,fixation,fixation,549.2010000000009,,,,,0,1,0,,,,,1,encoding_trial,reindeer,paintbrush,restaurant,29
74,1602317848032,10/10/2020 08:17:28,1602317847633,1,10/10/2020 09:17:27,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,35,21,2,stimuli,timelimit,timelimit_screen,5976.917999999947,,,,,0,1,0,,,1,,1,encoding_trial,reindeer,paintbrush,restaurant,29
75,1602317848533,10/10/2020 08:17:28,1602317848132,1,10/10/2020 09:17:28,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,35,21,3,iti,fixation,timelimit_screen,499.61900000006426,,,,,0,1,0,,,1,,1,encoding_trial,reindeer,paintbrush,restaurant,29
76,1602317849080,10/10/2020 08:17:29,1602317848682,1,10/10/2020 09:17:28,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,21,22,1,fixation,fixation,fixation,549.4199999999255,,,,,0,1,0,,,,,1,encoding_trial,hamster,statue,cruise ship,16
77,1602317855052,10/10/2020 08:17:35,1602317854659,1,10/10/2020 09:17:34,20655,19,task-mr21,,7156434,BLIND,2080739,,complete,,5f816a97dee1db21706c9749,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Encoding,16,17,attention-pass,attention-pass,encoding,encoding,21,22,2,stimuli,timelimit,timelimit_screen,5977.031000000075,,,,,0,1,0,,,1,,1,encoding_trial,hamster,statue,cruise ship,16
